CustomerID,Country,Region,State,City,PostalCode,PostID
JE-15715,United States,East,New York,New York City,10009,A02186
MY-18295,United States,West,California,El Cajon,92020,A03383
FC-14245,United States,East,Ohio,Springfield,45503,A01718
ND-18460,United States,East,New York,Mount Vernon,10550,A03447
DB-13360,United States,East,Ohio,Lakewood,44107,A01163
LC-16960,United States,South,Florida,Tampa,33614,A02815
BD-11725,United States,South,Georgia,Columbus,31907,A00446
MC-17605,United States,South,North Carolina,Jacksonville,28540,A03030
SZ-20035,United States,Central,Illinois,Saint Charles,60174,A04529
DH-13675,United States,South,Florida,Miami,33180,A01233
LC-16885,United States,East,Ohio,Troy,45373,A02802
JO-15145,United States,West,Washington,Seattle,98103,A02446
MT-17815,United States,East,New York,New York City,10011,A03341
EB-13750,United States,South,Virginia,Arlington,22204,A01507
RS-19765,United States,South,North Carolina,Charlotte,28205,A04055
RB-19435,United States,West,California,Roseville,95661,A03839
OT-18730,United States,Central,Michigan,Detroit,48234,A03580
GZ-14545,United States,West,California,Los Angeles,90036,A01943
NL-18310,United States,West,California,San Francisco,94110,A03491
BG-11740,United States,West,California,Bakersfield,93309,A00528
MT-18070,United States,Central,Oklahoma,Tulsa,74133,A03348
BC-11125,United States,West,California,San Francisco,94122,A00409
GW-14605,United States,Central,Texas,Houston,77036,A01926
BD-11500,United States,South,Georgia,Columbus,31907,A00423
PV-18985,United States,Central,Texas,League City,77573,A03769
HM-14980,United States,South,North Carolina,Burlington,27217,A02026
EM-14065,United States,East,New York,New York City,10009,A01653
SF-20065,United States,Central,Texas,Dallas,75220,A04230
SC-20380,United States,Central,Texas,Houston,77095,A04157
ND-18370,United States,East,New York,Long Beach,11561,A03436
FC-14245,United States,South,Florida,Hialeah,33012,A01713
KL-16555,United States,Central,Illinois,Aurora,60505,A02665
XP-21865,United States,East,New Jersey,Belleville,7109,A04870
FP-14320,United States,East,New York,New York City,10024,A01795
PS-18760,United States,East,Massachusetts,Andover,1810,A03744
CW-11905,United States,East,Delaware,Newark,19711,A01102
KH-16360,United States,South,Virginia,Arlington,22204,A02636
TC-20980,United States,South,Alabama,Decatur,35601,A04596
YS-21880,United States,West,California,Hesperia,92345,A04887
CC-12220,United States,South,Virginia,Chesapeake,23320,A00781
ZD-21925,United States,West,California,Los Angeles,90036,A04908
JK-15370,United States,South,Alabama,Huntsville,35810,A02312
GM-14440,United States,South,Tennessee,Knoxville,37918,A01874
JW-15220,United States,East,Massachusetts,Lawrence,1841,A02513
BO-11350,United States,East,Pennsylvania,Philadelphia,19134,A00587
XP-21865,United States,South,Georgia,Athens,30605,A04869
MM-18055,United States,West,Montana,Great Falls,59405,A03239
TS-21655,United States,Central,Texas,El Paso,79907,A04752
JL-15235,United States,South,Florida,Kissimmee,34741,A02367
SZ-20035,United States,West,Washington,Seattle,98105,A04531
LR-17035,United States,West,California,Santa Clara,95051,A02907
SV-20365,United States,West,California,Los Angeles,90049,A04470
MG-17890,United States,West,California,Fresno,93727,A03124
NC-18415,United States,Central,Texas,Fort Worth,76106,A03415
SC-20680,United States,West,Washington,Seattle,98105,A04176
RO-19780,United States,West,California,San Francisco,94110,A04016
JL-15175,United States,West,California,San Francisco,94110,A02365
PW-19030,United States,South,Florida,Pompano Beach,33068,A03777
MF-18250,United States,Central,Texas,Houston,77095,A03097
CC-12220,United States,Central,Illinois,Chicago,60653,A00782
MH-17440,United States,Central,Texas,Houston,77036,A03141
CD-12790,United States,East,Connecticut,Shelton,6484,A00852
CV-12805,United States,West,California,Oakland,94601,A01094
TB-21625,United States,East,Connecticut,Manchester,6040,A04590
DG-13300,United States,East,New Jersey,Orange,7050,A01223
RD-19810,United States,East,Ohio,Akron,44312,A03922
JB-16045,United States,East,Connecticut,Danbury,6810,A02112
EJ-14155,United States,East,Massachusetts,Franklin,2038,A01622
BD-11620,United States,South,North Carolina,Wilmington,28403,A00442
MR-17545,United States,Central,Texas,Houston,77095,A03297
SR-20425,United States,East,Ohio,Springfield,45503,A04415
TH-21100,United States,West,Arizona,Glendale,85301,A04644
BD-11635,United States,East,New York,New York City,10009,A00445
SM-20950,United States,West,California,Los Angeles,90036,A04346
HE-14800,United States,East,Delaware,Newark,19711,A01964
JK-15640,United States,West,California,San Bernardino,92404,A02330
ON-18715,United States,South,North Carolina,Burlington,27217,A03570
TH-21100,United States,South,Virginia,Salem,24153,A04646
MD-17350,United States,Central,Texas,Dallas,75217,A03062
AH-10075,United States,Central,Texas,Arlington,76017,A00167
ML-17755,United States,Central,Iowa,Marion,52302,A03210
LB-16795,United States,West,Washington,Seattle,98105,A02782
NP-18670,United States,East,New Jersey,Lakewood,8701,A03516
EB-13750,United States,East,Ohio,Cincinnati,45231,A01509
RP-19390,United States,West,Colorado,Thornton,80229,A04033
DC-12850,United States,Central,Michigan,Roseville,48066,A01201
DJ-13510,United States,West,Arizona,Tempe,85281,A01246
CL-12565,United States,East,Pennsylvania,Reading,19601,A00922
NC-18340,United States,Central,Minnesota,Apple Valley,55124,A03410
KN-16450,United States,East,Maryland,Baltimore,21215,A02720
SC-20260,United States,Central,Texas,Corpus Christi,78415,A04138
AM-10705,United States,West,Nevada,Las Vegas,89115,A00259
RA-19945,United States,East,Ohio,Cleveland,44105,A03822
MM-17260,United States,West,Washington,Seattle,98105,A03223
BN-11470,United States,Central,Illinois,Chicago,60623,A00578
JB-16045,United States,East,Ohio,Columbus,43229,A02111
DB-13615,United States,West,Arizona,Tucson,85705,A01185
JB-16045,United States,East,Pennsylvania,Philadelphia,19120,A02113
AH-10075,United States,East,Rhode Island,Cranston,2920,A00171
AI-10855,United States,West,California,San Francisco,94122,A00225
TH-21115,United States,Central,Texas,Houston,77070,A04649
JE-15610,United States,West,California,Los Angeles,90049,A02175
TH-21235,United States,Central,Illinois,Chicago,60653,A04653
JE-15715,United States,Central,Texas,Houston,77070,A02182
AT-10735,United States,East,Connecticut,Bristol,6010,A00357
JH-15820,United States,Central,Michigan,Holland,49423,A02274
DR-12940,United States,West,New Mexico,Albuquerque,87105,A01415
AB-10165,United States,West,Colorado,Louisville,80027,A00056
MC-18100,United States,East,New York,New York City,10024,A03053
IG-15085,United States,East,Connecticut,Norwich,6360,A02062
FH-14275,United States,West,California,San Francisco,94122,A01741
AS-10285,United States,Central,Indiana,Noblesville,46060,A00340
PN-18775,United States,South,Tennessee,Clarksville,37042,A03690
GM-14500,United States,South,Florida,Hollywood,33021,A01889
NC-18625,United States,East,Pennsylvania,York,17403,A03432
TW-21025,United States,West,Arizona,Mesa,85204,A04782
BF-11020,United States,East,New York,New York City,10024,A00491
TT-21460,United States,West,California,San Francisco,94110,A04780
SW-20245,United States,West,California,Los Angeles,90036,A04498
PG-18820,United States,Central,Nebraska,Omaha,68104,A03635
DP-13390,United States,East,Pennsylvania,Philadelphia,19120,A01403
DJ-13510,United States,East,New York,New York City,10024,A01242
EN-13780,United States,Central,Michigan,Grand Rapids,49505,A01669
PB-19150,United States,West,Washington,Seattle,98115,A03603
BD-11560,United States,West,California,Fresno,93727,A00428
SE-20110,United States,South,Virginia,Arlington,22204,A04218
AT-10735,United States,West,California,Los Angeles,90049,A00360
CC-12685,United States,Central,Texas,Lubbock,79424,A00836
AS-10225,United States,West,Colorado,Longmont,80501,A00327
AB-10150,United States,East,New York,Yonkers,10701,A00049
DH-13075,United States,West,California,Los Angeles,90045,A01229
SR-20740,United States,West,California,Los Angeles,90049,A04420
NR-18550,United States,Central,Texas,Amarillo,79109,A03533
SJ-20125,United States,Central,Texas,Dallas,75217,A04299
LC-16885,United States,East,New York,New York City,10035,A02796
NS-18640,United States,Central,Texas,Houston,77041,A03547
NS-18640,United States,South,Florida,Orlando,32839,A03551
HG-14965,United States,South,Kentucky,Florence,41042,A01979
SF-20200,United States,East,New York,New York City,10009,A04241
EM-14065,United States,Central,Texas,Frisco,75034,A01651
DO-13645,United States,East,New Jersey,Paterson,7501,A01375
MY-18295,United States,Central,Wisconsin,Milwaukee,53209,A03386
DB-13615,United States,West,California,San Francisco,94109,A01182
SP-20920,United States,East,Ohio,Columbus,43229,A04407
ME-17320,United States,West,California,Los Angeles,90008,A03076
BS-11755,United States,Central,Michigan,Detroit,48227,A00655
KS-16300,United States,South,Georgia,Columbus,31907,A02733
CC-12475,United States,West,California,San Francisco,94122,A00816
HD-14785,United States,East,Pennsylvania,Philadelphia,19143,A01961
KB-16315,United States,West,California,Los Angeles,90008,A02547
HR-14830,United States,East,Pennsylvania,Philadelphia,19140,A02047
TB-21625,United States,East,New York,New York City,10035,A04592
DS-13180,United States,South,Georgia,Columbus,31907,A01428
GB-14530,United States,West,Colorado,Aurora,80013,A01822
VB-21745,United States,Central,Texas,Houston,77041,A04793
MC-17425,United States,Central,Illinois,Chicago,60623,A03008
CB-12025,United States,South,Alabama,Decatur,35601,A00744
PM-18940,United States,South,Virginia,Springfield,22153,A03683
DC-13285,United States,South,Florida,Plantation,33317,A01203
LA-16780,United States,Central,Texas,Houston,77041,A02768
DJ-13420,United States,Central,Wisconsin,Milwaukee,53209,A01236
MH-18115,United States,South,Florida,Sanford,32771,A03174
BG-11035,United States,Central,Texas,The Colony,75056,A00521
SV-20365,United States,East,Ohio,Troy,45373,A04474
DP-13105,United States,East,New York,Hempstead,11550,A01388
SR-20740,United States,Central,Texas,Dallas,75081,A04419
BT-11680,United States,Central,Texas,Houston,77041,A00687
JK-15640,United States,West,California,San Francisco,94110,A02331
ST-20530,United States,South,Florida,Port Saint Lucie,34952,A04457
TS-21505,United States,East,New Hampshire,Concord,3301,A04742
CM-12190,United States,Central,Minnesota,Rochester,55901,A00951
MC-17590,United States,Central,Texas,San Marcos,78666,A03025
MH-17440,United States,West,California,Escondido,92025,A03140
RD-19720,United States,East,Pennsylvania,Philadelphia,19134,A03918
KB-16240,United States,West,California,Los Angeles,90049,A02537
FC-14335,United States,East,Pennsylvania,Philadelphia,19140,A01722
BD-11770,United States,East,Pennsylvania,Philadelphia,19120,A00456
FH-14365,United States,East,New York,Hempstead,11550,A01746
SO-20335,United States,West,Colorado,Greeley,80634,A04368
PM-19135,United States,South,Florida,Jacksonville,32216,A03687
GD-14590,United States,South,Virginia,Arlington,22204,A01836
PA-19060,United States,West,California,San Francisco,94122,A03589
LS-17200,United States,West,California,Fresno,93727,A02923
JL-15175,United States,West,Nevada,Reno,89502,A02364
CA-12310,United States,Central,Texas,San Antonio,78207,A00735
CM-12160,United States,East,Massachusetts,New Bedford,2740,A00944
BT-11440,United States,East,New York,New York City,10035,A00676
SE-20110,United States,West,California,Oxnard,93030,A04224
HG-14965,United States,West,California,Los Angeles,90036,A01984
PF-19165,United States,West,California,Oakland,94601,A03618
BD-11770,United States,West,Washington,Edmonds,98026,A00452
BT-11395,United States,West,California,Los Angeles,90004,A00670
EM-14095,United States,East,New York,New York City,10024,A01656
LC-17050,United States,Central,Texas,Dallas,75217,A02816
FH-14275,United States,South,Tennessee,Franklin,37064,A01734
CM-12235,United States,West,Arizona,Phoenix,85023,A00957
FM-14380,United States,South,Florida,Miami,33178,A01779
HG-14965,United States,West,Colorado,Colorado Springs,80906,A01978
AG-10525,United States,East,New York,New York City,10011,A00136
OT-18730,United States,East,Pennsylvania,Bethlehem,18018,A03579
SV-20365,United States,East,Pennsylvania,Philadelphia,19140,A04473
JM-16195,United States,South,Kentucky,Louisville,40214,A02433
HM-14980,United States,West,Washington,Seattle,98105,A02029
PO-19180,United States,Central,Wisconsin,Kenosha,53142,A03717
KC-16675,United States,South,Kentucky,Henderson,42420,A02583
DB-13120,United States,Central,Texas,Dallas,75217,A01139
SV-20935,United States,West,Arizona,Peoria,85345,A04495
NS-18640,United States,South,North Carolina,Jacksonville,28540,A03548
MH-17455,United States,West,California,Los Angeles,90032,A03148
RR-19525,United States,South,Tennessee,Nashville,37211,A04046
RH-19555,United States,South,North Carolina,Charlotte,28205,A03983
RP-19390,United States,West,Washington,Seattle,98103,A04032
KB-16600,United States,Central,Illinois,Chicago,60623,A02566
MH-17620,United States,East,Ohio,Cincinnati,45231,A03152
HZ-14950,United States,South,Florida,Fort Lauderdale,33311,A02058
JG-15160,United States,Central,Texas,Houston,77041,A02250
AB-10165,United States,West,California,Lakewood,90712,A00052
HJ-14875,United States,West,California,San Francisco,94122,A02000
CJ-11875,United States,East,Pennsylvania,Philadelphia,19140,A00865
ED-13885,United States,West,Washington,Seattle,98115,A01563
KB-16315,United States,East,Ohio,Cleveland,44105,A02543
JS-16030,United States,Central,Illinois,Decatur,62521,A02507
PO-18850,United States,Central,Texas,Mansfield,76063,A03703
RD-19810,United States,Central,Texas,Houston,77070,A03925
JD-15895,United States,South,Virginia,Richmond,23223,A02146
SR-20740,United States,South,Virginia,Arlington,22204,A04417
TZ-21580,United States,West,California,San Francisco,94122,A04791
TN-21040,United States,West,California,San Diego,92024,A04683
PW-19030,United States,East,New York,Watertown,13601,A03781
AH-10075,United States,West,California,Los Angeles,90036,A00175
AY-10555,United States,East,Pennsylvania,Philadelphia,19140,A00380
SP-20650,United States,East,Ohio,Akron,44312,A04387
ED-13885,United States,West,California,San Francisco,94110,A01562
CR-12625,United States,Central,Michigan,Grand Rapids,49505,A00997
CS-12400,United States,West,California,San Francisco,94109,A01059
TS-21205,United States,South,Tennessee,Nashville,37211,A04720
RP-19390,United States,East,Pennsylvania,Philadelphia,19120,A04030
NF-18475,United States,West,Nevada,Reno,89502,A03457
PP-18955,United States,East,New York,New York City,10009,A03732
JD-16150,United States,West,California,Los Angeles,90008,A02157
EJ-14155,United States,West,California,San Diego,92037,A01624
PW-19240,United States,West,California,San Francisco,94110,A03787
TS-21430,United States,West,California,San Diego,92105,A04737
BM-11650,United States,East,Ohio,Elyria,44035,A00560
AW-10930,United States,Central,Texas,Houston,77070,A00373
MH-17290,United States,South,Florida,Miami,33178,A03137
SW-20275,United States,West,Washington,Seattle,98115,A04508
SP-20860,United States,South,Tennessee,Murfreesboro,37130,A04402
SC-20695,United States,Central,Missouri,Saint Louis,63116,A04185
PW-19030,United States,West,Washington,Seattle,98105,A03780
CS-12250,United States,East,New York,New York City,10024,A01039
RP-19855,United States,Central,Minnesota,Woodbury,55125,A04041
CS-12175,United States,South,Tennessee,Chattanooga,37421,A01028
MJ-17740,United States,East,Pennsylvania,Philadelphia,19140,A03180
JG-15160,United States,South,Louisiana,Lafayette,70506,A02251
AG-10765,United States,Central,Indiana,Lawrence,46226,A00148
CK-12205,United States,West,Oregon,Hillsboro,97123,A00879
HD-14785,United States,East,Massachusetts,Cambridge,2138,A01959
BO-11350,United States,West,California,San Diego,92105,A00589
LC-16885,United States,East,New York,New York City,10009,A02795
RB-19465,United States,South,Florida,Tallahassee,32303,A03852
JD-16015,United States,East,Ohio,Toledo,43615,A02153
MF-17665,United States,East,Maryland,Columbia,21044,A03092
BF-11170,United States,South,Georgia,Atlanta,30318,A00496
FO-14305,United States,West,California,Sacramento,95823,A01790
BB-11545,United States,Central,Texas,Fort Worth,76106,A00396
IL-15100,United States,East,Ohio,Columbus,43229,A02066
PO-19180,United States,West,Colorado,Louisville,80027,A03718
DB-13555,United States,South,North Carolina,Raleigh,27604,A01178
LC-16960,United States,East,New York,New York City,10024,A02813
MP-18175,United States,Central,Illinois,Chicago,60623,A03288
EA-14035,United States,Central,Texas,Huntsville,77340,A01490
BM-11785,United States,West,Oregon,Salem,97301,A00574
CM-12715,United States,Central,Texas,Houston,77070,A00972
JD-16150,United States,West,Idaho,Twin Falls,83301,A02164
AS-10630,United States,South,Tennessee,Knoxville,37918,A00346
CM-11815,United States,West,Arizona,Phoenix,85023,A00933
JE-15715,United States,South,North Carolina,Monroe,28110,A02185
AG-10525,United States,South,Virginia,Richmond,23223,A00137
BP-11095,United States,West,California,Los Angeles,90008,A00599
MJ-17740,United States,West,Utah,Orem,84057,A03179
VM-21685,United States,East,Vermont,Burlington,5408,A04820
KT-16480,United States,East,Pennsylvania,Philadelphia,19134,A02751
CS-12250,United States,Central,Illinois,Chicago,60623,A01034
AB-10015,United States,Central,Oklahoma,Oklahoma City,73120,A00026
AH-10030,United States,East,New York,New York City,10035,A00162
DO-13435,United States,West,Utah,Salt Lake City,84106,A01369
MC-17590,United States,East,New York,Utica,13501,A03026
JF-15190,United States,East,Pennsylvania,Philadelphia,19134,A02210
SM-20950,United States,West,California,Los Angeles,90004,A04345
SP-20650,United States,Central,Michigan,Jackson,49201,A04389
CK-12760,United States,West,Arizona,Glendale,85301,A00903
PW-19240,United States,East,Delaware,Wilmington,19805,A03788
EB-14170,United States,Central,Texas,Austin,78745,A01546
DK-13090,United States,South,Florida,Orlando,32839,A01277
TB-21055,United States,East,Pennsylvania,Reading,19601,A04539
AG-10900,United States,East,Pennsylvania,Philadelphia,19134,A00155
BB-11545,United States,Central,Missouri,Saint Charles,63301,A00400
VP-21760,United States,Central,Indiana,Indianapolis,46203,A04838
RP-19270,United States,West,Washington,Seattle,98115,A04021
DH-13675,United States,South,Virginia,Harrisonburg,22801,A01232
SW-20455,United States,East,New York,Rochester,14609,A04513
KF-16285,United States,South,Georgia,Sandy Springs,30328,A02627
JR-16210,United States,West,California,San Francisco,94110,A02485
JC-16105,United States,Central,Minnesota,Minneapolis,55407,A02131
BP-11290,United States,East,Ohio,Columbus,43229,A00627
FA-14230,United States,South,North Carolina,Raleigh,27604,A01710
DN-13690,United States,East,New York,New York City,10011,A01358
FO-14305,United States,East,Pennsylvania,Philadelphia,19143,A01789
DP-13105,United States,West,Idaho,Meridian,83642,A01390
JW-15220,United States,West,California,Sacramento,95823,A02515
TT-21460,United States,South,North Carolina,Charlotte,28205,A04775
SN-20560,United States,East,New Jersey,Paterson,7501,A04355
JM-15865,United States,South,Virginia,Arlington,22204,A02422
SB-20185,United States,Central,Illinois,Chicago,60653,A04098
CC-12475,United States,West,California,San Diego,92037,A00815
SH-19975,United States,West,Washington,Seattle,98105,A04284
RB-19435,United States,East,Ohio,Columbus,43229,A03835
TC-21295,United States,Central,Texas,Houston,77095,A04603
CT-11995,United States,Central,Texas,Irving,75061,A01077
GZ-14470,United States,East,New Jersey,Morristown,7960,A01935
AM-10360,United States,West,California,Los Angeles,90008,A00252
AH-10120,United States,Central,Illinois,Aurora,60505,A00177
MY-18295,United States,South,North Carolina,Durham,27707,A03382
BS-11590,United States,East,Ohio,Columbus,43229,A00645
BB-10990,United States,West,California,Los Angeles,90036,A00389
ML-17755,United States,West,California,Stockton,95207,A03213
FC-14245,United States,Central,Missouri,Columbia,65203,A01712
CR-12625,United States,South,Georgia,Columbus,31907,A00996
LC-16960,United States,West,California,San Diego,92037,A02814
GZ-14470,United States,Central,Texas,Texas City,77590,A01940
BD-11320,United States,West,California,Los Angeles,90004,A00412
EM-14095,United States,South,Virginia,Springfield,22153,A01658
BP-11290,United States,Central,Illinois,Decatur,62521,A00629
SU-20665,United States,East,New York,New York City,10009,A04463
AY-10555,United States,West,California,San Francisco,94110,A00381
EM-13825,United States,West,California,Moreno Valley,92553,A01642
SA-20830,United States,East,Massachusetts,Everett,2149,A04088
CA-12265,United States,South,Tennessee,Chattanooga,37421,A00723
CV-12805,United States,Central,Texas,Austin,78745,A01088
AH-10690,United States,South,Virginia,Virginia Beach,23464,A00216
DS-13180,United States,East,New York,Jamestown,14701,A01431
AH-10690,United States,South,Florida,Coral Gables,33134,A00205
ZC-21910,United States,South,North Carolina,Hickory,28601,A04898
DF-13135,United States,Central,Illinois,Rockford,61107,A01219
SS-20140,United States,West,Washington,Seattle,98103,A04429
FP-14320,United States,Central,Texas,Huntsville,77340,A01791
HE-14800,United States,Central,Wisconsin,Milwaukee,53209,A01963
SP-20545,United States,Central,Wisconsin,Green Bay,54302,A04373
BP-11185,United States,East,Pennsylvania,Philadelphia,19120,A00618
PG-18895,United States,West,California,Los Angeles,90008,A03640
JP-15520,United States,South,Florida,North Miami,33161,A02469
NW-18400,United States,West,Oregon,Portland,97206,A03558
SW-20245,United States,Central,Illinois,Aurora,60505,A04496
EH-14005,United States,West,California,San Francisco,94109,A01601
SC-20260,United States,West,California,San Francisco,94110,A04142
NC-18535,United States,East,Massachusetts,New Bedford,2740,A03423
AS-10090,United States,West,California,San Diego,92037,A00323
JL-15130,United States,South,Tennessee,Jackson,38301,A02356
VG-21790,United States,South,Florida,Jacksonville,32216,A04809
HG-14965,United States,West,California,San Diego,92024,A01987
JH-15430,United States,South,Florida,Hialeah,33012,A02271
RO-19780,United States,Central,Texas,Houston,77070,A04014
LW-17125,United States,South,Virginia,Virginia Beach,23464,A02960
CC-12370,United States,Central,Texas,Houston,77070,A00794
JP-16135,United States,East,Pennsylvania,Philadelphia,19120,A02477
DD-13570,United States,South,Tennessee,Memphis,38109,A01211
ES-14080,United States,East,Ohio,Lakewood,44107,A01698
RD-19900,United States,East,Pennsylvania,Philadelphia,19120,A03934
RL-19615,United States,West,California,Los Angeles,90008,A03994
JP-15460,United States,Central,Texas,Dallas,75220,A02458
DM-13345,United States,East,New Jersey,Orange,7050,A01349
CS-11860,United States,Central,Texas,Dallas,75220,A01009
DL-13315,United States,Central,Illinois,Romeoville,60441,A01318
LC-16870,United States,Central,Illinois,Chicago,60623,A02785
JG-15115,United States,South,North Carolina,Jacksonville,28540,A02248
HM-14860,United States,Central,Missouri,Springfield,65807,A02025
TN-21040,United States,West,California,San Francisco,94110,A04684
VP-21760,United States,South,Tennessee,Columbia,38401,A04836
CS-12355,United States,South,Florida,Hollywood,33021,A01046
PG-18820,United States,Central,Texas,Dallas,75081,A03630
HG-14845,United States,Central,Texas,Houston,77041,A01973
MH-18115,United States,East,Pennsylvania,Philadelphia,19140,A03173
TB-21280,United States,West,Arizona,Phoenix,85023,A04559
EM-13825,United States,South,Georgia,Sandy Springs,30328,A01644
JF-15415,United States,West,Washington,Spokane,99207,A02227
NB-18655,United States,Central,Wisconsin,Milwaukee,53209,A03403
CS-11860,United States,East,Ohio,Fairfield,45014,A01010
ND-18460,United States,South,Alabama,Huntsville,35810,A03444
EA-14035,United States,East,New York,New York City,10011,A01493
BP-11050,United States,West,California,Los Angeles,90008,A00594
NS-18640,United States,West,New Mexico,Carlsbad,88220,A03544
MV-17485,United States,West,Idaho,Pocatello,83201,A03354
LE-16810,United States,South,Virginia,Springfield,22153,A02838
VP-21760,United States,East,Ohio,Toledo,43615,A04841
TC-21475,United States,West,Colorado,Fort Collins,80525,A04615
SG-20470,United States,East,New York,New York City,10024,A04261
VP-21760,United States,East,New York,New York City,10035,A04839
PO-18865,United States,East,Massachusetts,Marlborough,1752,A03712
JL-15130,United States,East,New York,New Rochelle,10801,A02358
RW-19540,United States,West,Washington,Seattle,98103,A04070
RB-19465,United States,Central,Michigan,Detroit,48227,A03845
SC-20095,United States,South,Arkansas,Fayetteville,72701,A04126
EM-13960,United States,Central,Illinois,Quincy,62301,A01649
RP-19390,United States,East,New York,New York City,10035,A04029
AB-10105,United States,Central,Michigan,Detroit,48205,A00037
ND-18460,United States,West,Arizona,Chandler,85224,A03442
XP-21865,United States,South,Florida,Hollywood,33021,A04874
MM-18280,United States,West,California,Los Angeles,90049,A03246
ML-17395,United States,West,California,San Francisco,94122,A03201
KM-16225,United States,West,California,Sunnyvale,94086,A02689
SL-20155,United States,East,New York,New York City,10011,A04328
AJ-10780,United States,West,California,Los Angeles,90004,A00229
DK-12835,United States,West,California,San Francisco,94122,A01260
BK-11260,United States,West,California,Santa Ana,92704,A00546
CC-12670,United States,West,Washington,Seattle,98103,A00832
ED-13885,United States,East,New York,New York City,10011,A01560
SV-20785,United States,West,California,Los Angeles,90045,A04479
AR-10825,United States,West,Washington,Seattle,98103,A00308
CS-12250,United States,West,California,San Diego,92024,A01040
RR-19525,United States,East,New York,New York City,10035,A04047
BD-11500,United States,Central,Illinois,Chicago,60653,A00422
BM-11785,United States,South,Virginia,Harrisonburg,22801,A00570
MS-17365,United States,East,Maryland,Rockville,20852,A03308
BM-11140,United States,West,Washington,Des Moines,98198,A00547
KE-16420,United States,East,Pennsylvania,Philadelphia,19134,A02618
SZ-20035,United States,Central,Indiana,Columbus,47201,A04522
MB-18085,United States,Central,Missouri,Springfield,65807,A02999
DB-13555,United States,South,Kentucky,Henderson,42420,A01175
CB-12415,United States,East,Ohio,Lakewood,44107,A00755
SP-20650,United States,Central,Nebraska,Omaha,68104,A04391
GW-14605,United States,South,Kentucky,Henderson,42420,A01925
KH-16630,United States,West,California,Santa Ana,92704,A02656
BG-11035,United States,South,Virginia,Springfield,22153,A00520
LO-17170,United States,South,Virginia,Suffolk,23434,A02886
DV-13465,United States,West,California,Los Angeles,90049,A01444
LR-17035,United States,Central,Texas,Houston,77041,A02903
RR-19525,United States,South,North Carolina,Cary,27511,A04044
TS-21610,United States,East,Ohio,Springfield,45503,A04751
AH-10210,United States,South,Kentucky,Louisville,40214,A00192
DW-13585,United States,East,Ohio,Troy,45373,A01468
AJ-10945,United States,Central,Michigan,Detroit,48227,A00241
SV-20785,United States,Central,Indiana,Bloomington,47401,A04476
MG-17650,United States,Central,Texas,Dallas,75081,A03102
AB-10105,United States,Central,Texas,Houston,77041,A00039
MM-18280,United States,Central,Texas,Haltom City,76117,A03245
MA-17995,United States,South,Virginia,Richmond,23223,A02982
EB-13975,United States,West,California,Los Angeles,90049,A01540
NS-18505,United States,East,Pennsylvania,Philadelphia,19140,A03540
RB-19795,United States,West,California,Los Angeles,90036,A03872
JK-15325,United States,West,California,Los Angeles,90032,A02310
PR-18880,United States,West,California,San Francisco,94109,A03742
EH-13945,United States,East,Pennsylvania,Philadelphia,19120,A01586
MA-17560,United States,Central,Texas,Houston,77070,A02969
MA-17995,United States,West,New Mexico,Las Cruces,88001,A02979
JL-15505,United States,Central,Texas,Houston,77070,A02372
AS-10045,United States,West,Oregon,Redmond,97756,A00315
DC-12850,United States,East,Ohio,Cleveland,44105,A01194
MD-17860,United States,East,Maryland,Laurel,20707,A03069
RH-19510,United States,West,California,San Diego,92037,A03981
TB-21175,United States,South,North Carolina,Wilson,27893,A04544
EB-13930,United States,South,Florida,Saint Petersburg,33710,A01535
BM-11785,United States,Central,Illinois,Buffalo Grove,60089,A00567
BT-11530,United States,West,California,Los Angeles,90049,A00681
FW-14395,United States,East,New York,New York City,10011,A01801
RD-19480,United States,West,Nevada,Las Vegas,89115,A03890
TP-21130,United States,Central,Illinois,Naperville,60540,A04689
CB-12535,United States,East,Vermont,Burlington,5408,A00760
QJ-19255,United States,Central,Michigan,Detroit,48234,A03791
KM-16720,United States,West,Arizona,Avondale,85323,A02703
KM-16660,United States,East,Pennsylvania,Philadelphia,19140,A02700
IM-15055,United States,West,Nevada,Las Vegas,89115,A02071
ML-17395,United States,East,Maine,Bangor,4401,A03194
GH-14410,United States,South,Tennessee,Hendersonville,37075,A01851
AG-10900,United States,Central,Wisconsin,Eau Claire,54703,A00153
MG-17695,United States,Central,Illinois,Chicago,60610,A03114
MJ-17740,United States,West,California,San Diego,92037,A03181
SJ-20125,United States,South,Mississippi,Jackson,39212,A04302
LB-16795,United States,West,California,Oxnard,93030,A02780
SB-20185,United States,West,Washington,Kent,98031,A04101
CC-12610,United States,South,Tennessee,Nashville,37211,A00824
DP-13000,United States,East,New York,New York City,10035,A01386
JL-15505,United States,West,California,Westminster,92683,A02376
SM-20320,United States,East,Pennsylvania,Allentown,18103,A04335
BB-10990,United States,Central,Texas,San Antonio,78207,A00390
PB-19150,United States,West,Arizona,Avondale,85323,A03597
GM-14680,United States,West,California,San Jose,95123,A01899
NR-18550,United States,East,New Jersey,Perth Amboy,8861,A03537
EH-13765,United States,East,New York,New York City,10011,A01573
FH-14365,United States,West,California,Los Angeles,90004,A01749
BT-11680,United States,East,Connecticut,Milford,6460,A00688
AB-10105,United States,Central,Illinois,Bloomington,61701,A00036
SC-20230,United States,West,Washington,Seattle,98105,A04136
