,SalesID,OrderID,ProductID,Sales,Quantity,Discount,Profit
7593,SSS07593,CA-2016-158778,FUR-CH-10000309,887.271,3,0.3,-63.3765
7594,SSS07594,CA-2017-119655,OFF-BI-10001989,146.86,7,0.0,70.4928
7595,SSS07595,CA-2017-119655,OFF-BI-10001036,36.56,4,0.0,18.28
7596,SSS07596,CA-2015-164567,TEC-PH-10002103,225.576,3,0.2,22.5576
7597,SSS07597,CA-2014-131947,OFF-AR-10001473,5.248,2,0.2,0.4592
7598,SSS07598,CA-2014-131947,OFF-AR-10000411,38.256,3,0.2,4.782
7599,SSS07599,CA-2014-131947,OFF-PA-10000246,40.24,5,0.2,13.078
7600,SSS07600,CA-2014-131947,TEC-MA-10004086,29.925,5,0.7,-21.945
7601,SSS07601,CA-2014-131947,OFF-PA-10003039,148.704,6,0.2,46.47
7602,SSS07602,CA-2014-131947,TEC-AC-10004633,55.92,10,0.2,16.776
7603,SSS07603,CA-2016-152520,OFF-PA-10000289,12.96,2,0.0,6.2208
7604,SSS07604,CA-2016-101791,FUR-FU-10003247,25.176,3,0.6,-33.3582
7605,SSS07605,CA-2016-101791,FUR-FU-10002191,5.584,2,0.6,-1.6752
7606,SSS07606,CA-2016-101791,OFF-ST-10001496,1297.368,9,0.2,97.3026
7607,SSS07607,CA-2017-121195,OFF-ST-10000585,264.32,2,0.2,19.824
7608,SSS07608,CA-2017-163209,OFF-PA-10001166,25.92,4,0.0,12.4416
7609,SSS07609,CA-2017-163209,OFF-AR-10003651,22.96,7,0.0,6.6584
7610,SSS07610,CA-2014-133354,OFF-PA-10001800,19.44,3,0.0,9.3312
7611,SSS07611,US-2015-130491,OFF-PA-10000791,9.54,2,0.0,4.293
7612,SSS07612,US-2015-130491,OFF-FA-10000134,5.81,1,0.0,1.8011
7613,SSS07613,US-2015-130491,OFF-AR-10001149,5.76,2,0.0,1.728
7614,SSS07614,CA-2015-113740,FUR-FU-10000010,14.91,3,0.0,4.6221
7615,SSS07615,CA-2014-148425,OFF-BI-10000201,6.642,9,0.7,-4.428
7616,SSS07616,CA-2016-144309,OFF-PA-10001776,18.54,2,0.0,8.7138
7617,SSS07617,CA-2016-144309,OFF-BI-10003656,679.96,5,0.2,220.987
7618,SSS07618,CA-2017-151225,FUR-TA-10001539,189.576,1,0.2,9.4788
7619,SSS07619,CA-2017-151225,TEC-PH-10004100,71.96,5,0.2,7.196
7620,SSS07620,US-2014-144078,TEC-PH-10001580,539.92,5,0.2,47.243
7621,SSS07621,US-2014-144078,FUR-CH-10002335,725.344,4,0.2,54.4008
7622,SSS07622,US-2014-144078,OFF-AR-10004707,7.44,3,0.0,2.604
7623,SSS07623,CA-2014-124464,OFF-AP-10000576,39.48,1,0.0,11.0544
7624,SSS07624,CA-2015-136805,OFF-AP-10001394,850.5,5,0.1,245.7
7625,SSS07625,CA-2015-136805,FUR-FU-10003724,75.33,9,0.0,19.5858
7626,SSS07626,US-2015-159499,OFF-AP-10002867,325.632,6,0.2,28.4928
7627,SSS07627,US-2015-159499,TEC-AC-10002718,23.344,2,0.2,-1.459
7628,SSS07628,US-2015-159499,OFF-LA-10003121,16.52,5,0.2,5.369
7629,SSS07629,CA-2014-162089,OFF-EN-10002230,335.72,5,0.2,113.3055
7630,SSS07630,CA-2014-162089,TEC-PH-10001819,251.944,7,0.2,88.1804
7631,SSS07631,CA-2014-162089,FUR-CH-10002304,127.302,7,0.3,-9.093
7632,SSS07632,US-2017-158526,FUR-CH-10002602,1207.84,8,0.0,314.0384
7633,SSS07633,US-2017-158526,OFF-BI-10002414,12.53,1,0.0,5.8891
7634,SSS07634,US-2017-158526,OFF-AR-10003696,34.58,1,0.0,10.0282
7635,SSS07635,US-2017-158526,FUR-CH-10004495,300.98,1,0.0,87.2842
7636,SSS07636,US-2017-158526,FUR-CH-10001270,258.75,3,0.0,77.625
7637,SSS07637,CA-2017-104885,OFF-AR-10001615,59.52,3,0.0,15.4752
7638,SSS07638,CA-2017-104885,OFF-EN-10003286,57.96,7,0.0,27.2412
7639,SSS07639,CA-2017-104885,FUR-BO-10003660,441.96,2,0.0,101.6508
7640,SSS07640,CA-2017-104885,OFF-PA-10002764,68.04,6,0.0,33.3396
7641,SSS07641,US-2016-157490,TEC-MA-10001695,703.71,6,0.7,-938.28
7642,SSS07642,US-2016-157490,OFF-BI-10002824,17.904,4,0.7,-14.92
7643,SSS07643,US-2016-157490,OFF-BI-10002571,11.976,4,0.7,-9.1816
7644,SSS07644,US-2016-157490,TEC-AC-10001553,67.96,5,0.2,0.8495
7645,SSS07645,CA-2015-161452,FUR-CH-10003973,892.224,3,0.2,89.2224
7646,SSS07646,US-2014-115196,TEC-MA-10002073,1299.99,2,0.5,-571.9956
7647,SSS07647,CA-2016-138968,OFF-BI-10003529,4.544,2,0.2,1.6472
7648,SSS07648,CA-2016-138968,FUR-CH-10000309,1352.032,4,0.2,84.502
7649,SSS07649,CA-2015-101889,FUR-TA-10004154,1548.99,9,0.4,-464.697
7650,SSS07650,CA-2015-101889,OFF-EN-10003286,19.872,3,0.2,6.7068
7651,SSS07651,CA-2017-110821,TEC-AC-10001552,119.448,3,0.2,-13.4379
7652,SSS07652,CA-2017-110821,OFF-ST-10002790,118.16,2,0.2,-25.109
7653,SSS07653,CA-2015-121552,OFF-AR-10003217,19.56,4,0.0,5.4768
7654,SSS07654,CA-2015-107685,FUR-FU-10002813,80.96,4,0.0,29.1456
7655,SSS07655,CA-2015-107685,OFF-PA-10003848,25.92,4,0.0,12.4416
7656,SSS07656,US-2014-120740,OFF-AP-10000240,106.96,2,0.0,31.0184
7657,SSS07657,US-2014-120740,FUR-FU-10004091,187.76,4,0.0,76.9816
7658,SSS07658,CA-2017-155740,OFF-BI-10001071,76.776,4,0.7,-53.7432
7659,SSS07659,CA-2017-146493,OFF-BI-10003676,53.9,5,0.0,25.872
7660,SSS07660,CA-2014-105417,FUR-FU-10004864,76.728,3,0.6,-53.7096
7661,SSS07661,CA-2014-105417,OFF-BI-10003708,10.43,7,0.8,-18.2525
7662,SSS07662,US-2017-141509,OFF-AR-10002067,99.2,5,0.0,25.792
7663,SSS07663,CA-2017-139493,OFF-AR-10003158,15.92,5,0.2,2.786
7664,SSS07664,CA-2014-151967,FUR-FU-10000193,129.92,4,0.0,10.3936
7665,SSS07665,US-2016-140158,OFF-BI-10000977,30.4,1,0.0,13.984
7666,SSS07666,US-2016-140158,TEC-CO-10001449,5399.91,9,0.0,2591.9568
7667,SSS07667,US-2016-140158,OFF-ST-10000136,119.1,3,0.0,34.539
7668,SSS07668,CA-2015-130974,OFF-PA-10000743,40.08,6,0.0,19.2384
7669,SSS07669,CA-2015-130974,OFF-PA-10001019,59.94,3,0.0,28.1718
7670,SSS07670,CA-2015-130974,TEC-AC-10003095,259.98,2,0.0,88.3932
7671,SSS07671,CA-2015-130974,FUR-BO-10002916,170.98,1,0.0,32.4862
7672,SSS07672,CA-2015-130974,FUR-FU-10002506,38.97,3,0.0,4.6764
7673,SSS07673,CA-2015-130974,OFF-PA-10003823,154.9,5,0.0,69.705
7674,SSS07674,CA-2015-130974,FUR-TA-10004619,446.068,4,0.3,0.0
7675,SSS07675,CA-2017-133487,OFF-AP-10001271,152.94,3,0.0,41.2938
7676,SSS07676,CA-2014-142951,TEC-AC-10002331,23.472,3,0.2,4.9878
7677,SSS07677,CA-2014-133592,OFF-PA-10003228,195.64,4,0.0,91.9508
7678,SSS07678,CA-2014-133592,OFF-PA-10002586,14.94,3,0.0,7.0218
7679,SSS07679,CA-2014-133592,TEC-AC-10002049,1687.8,4,0.0,742.632
7680,SSS07680,CA-2014-133592,FUR-BO-10000362,341.96,2,0.0,78.6508
7681,SSS07681,CA-2014-133592,FUR-CH-10004218,605.88,6,0.0,151.47
7682,SSS07682,CA-2015-120782,OFF-AP-10003779,186.732,1,0.1,41.496
7683,SSS07683,CA-2015-120782,OFF-BI-10003527,3812.97,3,0.0,1906.485
7684,SSS07684,CA-2015-116876,OFF-BI-10002897,26.424,9,0.2,9.5787
7685,SSS07685,CA-2015-116876,TEC-PH-10002584,625.99,1,0.0,187.797
7686,SSS07686,CA-2016-169838,FUR-TA-10001095,1568.61,9,0.0,329.4081
7687,SSS07687,CA-2016-169838,OFF-BI-10004002,17.3,1,0.0,8.304
7688,SSS07688,CA-2016-169838,TEC-AC-10004518,160.0,8,0.0,62.4
7689,SSS07689,US-2017-128951,OFF-AP-10002191,179.94,3,0.0,50.3832
7690,SSS07690,US-2017-128951,FUR-TA-10004575,872.94,3,0.0,157.1292
7691,SSS07691,US-2017-128951,OFF-PA-10003177,12.96,2,0.0,6.2208
7692,SSS07692,CA-2014-102330,OFF-LA-10003923,88.8,6,0.0,44.4
7693,SSS07693,CA-2014-102330,TEC-PH-10001051,319.968,4,0.2,35.9964
7694,SSS07694,CA-2016-118899,FUR-CH-10004754,167.888,7,0.2,14.6902
7695,SSS07695,CA-2017-107958,OFF-PA-10000357,163.96,5,0.2,59.4355
7696,SSS07696,CA-2017-107958,OFF-BI-10001787,5.232,4,0.8,-8.1096
7697,SSS07697,CA-2017-151799,TEC-CO-10002313,1199.98,2,0.0,467.9922
7698,SSS07698,CA-2017-151799,OFF-ST-10002790,73.85,1,0.0,2.2155
7699,SSS07699,CA-2017-151799,OFF-SU-10001664,25.71,3,0.0,6.6846
7700,SSS07700,CA-2017-151799,OFF-FA-10001332,17.28,6,0.0,8.1216
7701,SSS07701,CA-2017-151799,FUR-TA-10003473,526.582,2,0.3,-52.6582
7702,SSS07702,CA-2016-114601,OFF-PA-10000605,11.56,2,0.0,5.6644
7703,SSS07703,CA-2016-114601,TEC-PH-10002170,209.97,3,0.0,58.7916
7704,SSS07704,CA-2016-114601,FUR-TA-10004147,447.84,4,0.0,98.5248
7705,SSS07705,CA-2016-114601,TEC-AC-10003911,479.97,3,0.0,163.1898
7706,SSS07706,CA-2016-114601,OFF-AR-10002578,8.64,3,0.0,2.5056
7707,SSS07707,CA-2017-100237,OFF-AR-10001761,11.68,2,0.0,4.2048
7708,SSS07708,CA-2014-139542,TEC-AC-10001553,40.776,3,0.2,0.5097
7709,SSS07709,CA-2014-139542,OFF-BI-10000309,13.698,3,0.7,-9.5886
7710,SSS07710,US-2015-142811,TEC-PH-10003095,87.8,5,0.2,32.925
7711,SSS07711,CA-2017-139353,FUR-FU-10001876,77.952,3,0.2,15.5904
7712,SSS07712,CA-2017-139353,OFF-ST-10001522,147.184,2,0.2,-29.4368
7713,SSS07713,CA-2017-139353,OFF-PA-10000300,47.952,3,0.2,16.1838
7714,SSS07714,CA-2014-150203,OFF-AP-10001469,250.26,6,0.0,72.5754
7715,SSS07715,US-2017-101518,TEC-AC-10001553,40.776,3,0.2,0.5097
7716,SSS07716,CA-2015-149636,OFF-PA-10004041,29.6,5,0.2,9.25
7717,SSS07717,CA-2015-149636,OFF-BI-10002764,1.938,2,0.7,-1.3566
7718,SSS07718,US-2017-146213,TEC-AC-10001114,159.96,4,0.0,51.1872
7719,SSS07719,CA-2015-108588,OFF-AR-10001615,59.52,3,0.0,15.4752
7720,SSS07720,CA-2015-108588,OFF-EN-10000461,17.48,2,0.0,8.2156
7721,SSS07721,CA-2015-108588,OFF-BI-10004506,13.168,2,0.2,4.6088
7722,SSS07722,US-2017-138086,OFF-AP-10000027,40.74,3,0.0,12.222
7723,SSS07723,CA-2015-139374,FUR-CH-10003981,179.886,1,0.3,-2.5698
7724,SSS07724,CA-2016-113978,OFF-AP-10003849,286.256,1,0.2,17.891
7725,SSS07725,CA-2016-113978,OFF-ST-10004963,24.224,2,0.2,-4.8448
7726,SSS07726,CA-2016-113978,OFF-ST-10002574,331.536,3,0.2,-82.884
7727,SSS07727,US-2015-150231,OFF-AR-10001761,17.52,3,0.0,6.3072
7728,SSS07728,CA-2016-106915,OFF-AR-10000716,17.856,4,0.2,4.2408
7729,SSS07729,US-2016-109260,TEC-AC-10002637,431.976,3,0.2,-75.5958
7730,SSS07730,CA-2017-104850,FUR-CH-10003774,291.136,4,0.2,-25.4744
7731,SSS07731,CA-2017-140508,OFF-EN-10000927,114.848,4,0.2,35.89
7732,SSS07732,CA-2017-143294,OFF-PA-10000743,10.688,2,0.2,3.7408
7733,SSS07733,CA-2016-165673,OFF-PA-10000697,15.232,4,0.2,5.5216
7734,SSS07734,CA-2017-134418,OFF-AR-10004441,12.42,3,0.0,5.2164
7735,SSS07735,US-2016-106313,OFF-PA-10001870,19.44,3,0.0,9.3312
7736,SSS07736,CA-2014-105872,OFF-BI-10003684,70.368,4,0.2,26.388
7737,SSS07737,CA-2017-108287,OFF-AR-10001315,12.672,9,0.2,1.4256
7738,SSS07738,CA-2017-141103,TEC-PH-10003589,89.95,5,0.0,43.176
7739,SSS07739,CA-2014-154781,OFF-PA-10001609,6.58,2,0.0,3.0268
7740,SSS07740,CA-2014-154781,TEC-AC-10000474,94.99,1,0.0,28.497
7741,SSS07741,CA-2015-147816,TEC-PH-10003095,35.12,2,0.2,13.17
7742,SSS07742,CA-2017-105326,OFF-PA-10001639,25.92,4,0.0,12.4416
7743,SSS07743,CA-2016-133613,OFF-BI-10002003,7.96,2,0.0,3.7412
7744,SSS07744,CA-2016-133613,TEC-PH-10004539,566.97,3,0.0,153.0819
7745,SSS07745,CA-2016-133613,OFF-AR-10003829,9.84,3,0.0,2.8536
7746,SSS07746,CA-2015-109113,TEC-AC-10004761,25.488,2,0.2,4.779
7747,SSS07747,CA-2015-156153,OFF-FA-10003472,7.56,6,0.0,0.3024
7748,SSS07748,CA-2015-133242,FUR-FU-10003464,60.84,3,0.0,19.4688
7749,SSS07749,CA-2015-133242,OFF-ST-10003716,450.04,2,0.0,58.5052
7750,SSS07750,CA-2015-133242,OFF-BI-10004002,34.6,2,0.0,16.608
7751,SSS07751,CA-2015-133242,TEC-PH-10002496,467.97,3,0.0,140.391
7752,SSS07752,CA-2015-133242,OFF-BI-10004826,33.02,2,0.0,15.8496
7753,SSS07753,CA-2015-158323,FUR-FU-10001546,17.088,2,0.2,1.068
7754,SSS07754,CA-2015-161795,OFF-AR-10001919,3.008,2,0.2,0.3384
7755,SSS07755,CA-2017-100902,OFF-PA-10002558,268.24,7,0.2,93.884
7756,SSS07756,CA-2017-100902,TEC-AC-10003174,431.16,5,0.2,107.79
7757,SSS07757,CA-2017-112844,TEC-PH-10003988,43.6,4,0.0,12.208
7758,SSS07758,CA-2017-112844,FUR-FU-10004845,154.95,3,0.0,30.99
7759,SSS07759,CA-2016-158925,OFF-PA-10003072,15.552,3,0.2,5.4432
7760,SSS07760,CA-2014-155390,OFF-PA-10003641,42.208,2,0.2,13.7176
7761,SSS07761,CA-2017-123071,OFF-PA-10003729,10.368,2,0.2,3.6288
7762,SSS07762,CA-2017-156391,OFF-AR-10003251,2.224,1,0.2,0.556
7763,SSS07763,CA-2015-103093,OFF-EN-10003286,74.52,9,0.0,35.0244
7764,SSS07764,US-2017-118941,OFF-AR-10004078,17.52,3,0.0,5.256
7765,SSS07765,US-2017-118941,FUR-CH-10002331,1779.9,5,0.0,373.779
7766,SSS07766,US-2017-118941,OFF-AR-10001953,219.9,5,0.0,59.373
7767,SSS07767,CA-2015-169299,OFF-AR-10002053,7.152,3,0.2,0.7152
7768,SSS07768,CA-2017-154088,OFF-PA-10003651,26.72,5,0.2,9.352
7769,SSS07769,CA-2016-155978,TEC-PH-10002885,1039.728,2,0.2,90.9762
7770,SSS07770,CA-2016-155978,OFF-AP-10002892,45.96,2,0.0,13.788
7771,SSS07771,CA-2016-108196,OFF-BI-10000545,456.588,2,0.7,-304.392
7772,SSS07772,CA-2016-108196,TEC-MA-10000418,4499.985,5,0.7,-6599.978
7773,SSS07773,CA-2016-108196,TEC-AC-10000926,59.976,3,0.2,11.9952
7774,SSS07774,CA-2016-152800,OFF-EN-10001509,6.12,3,0.0,2.8764
7775,SSS07775,CA-2014-166961,OFF-AP-10001366,10.98,1,0.0,2.9646
7776,SSS07776,CA-2014-166961,OFF-FA-10003485,7.86,3,0.0,3.6156
7777,SSS07777,CA-2014-166961,OFF-ST-10004507,51.45,3,0.0,13.8915
7778,SSS07778,CA-2014-166961,OFF-BI-10002353,37.056,3,0.2,13.896
7779,SSS07779,CA-2016-139381,OFF-AP-10001271,203.92,4,0.0,55.0584
7780,SSS07780,CA-2016-139381,TEC-PH-10004924,29.56,4,0.0,7.9812
7781,SSS07781,CA-2015-132136,OFF-BI-10002706,8.568,3,0.8,-14.5656
7782,SSS07782,CA-2016-162236,OFF-ST-10003442,45.248,2,0.2,3.9592
7783,SSS07783,CA-2016-162236,FUR-TA-10002533,876.3,10,0.4,-292.1
7784,SSS07784,CA-2016-162236,OFF-SU-10003505,185.376,2,0.2,-34.758
7785,SSS07785,US-2014-111353,OFF-LA-10002762,25.06,2,0.0,11.7782
7786,SSS07786,US-2016-117037,OFF-BI-10000279,2.89,1,0.8,-4.7685
7787,SSS07787,US-2016-117037,OFF-FA-10000936,7.896,3,0.2,2.4675
7788,SSS07788,US-2016-117037,FUR-FU-10004973,22.608,3,0.6,-10.1736
7789,SSS07789,US-2016-117037,OFF-PA-10000791,30.528,8,0.2,9.54
7790,SSS07790,CA-2017-160801,OFF-BI-10001132,4.842,3,0.7,-3.3894
7791,SSS07791,CA-2016-108364,OFF-BI-10002012,1.8,5,0.8,-2.88
7792,SSS07792,CA-2017-169362,TEC-AC-10001383,39.984,2,0.2,-1.4994
7793,SSS07793,CA-2015-127481,OFF-PA-10002036,32.4,5,0.0,15.876
7794,SSS07794,CA-2015-127481,OFF-PA-10002377,97.88,2,0.0,48.94
7795,SSS07795,CA-2015-112711,TEC-PH-10000526,307.168,4,0.2,30.7168
7796,SSS07796,US-2015-145121,OFF-BI-10001078,26.9,5,0.0,13.181
7797,SSS07797,CA-2017-166184,OFF-EN-10004483,47.01,3,0.0,22.0947
7798,SSS07798,CA-2017-166184,TEC-PH-10002624,469.99,1,0.0,136.2971
7799,SSS07799,CA-2017-166184,FUR-CH-10003396,207.846,3,0.1,2.3094
7800,SSS07800,CA-2017-157413,OFF-ST-10002756,324.744,3,0.2,-77.1267
7801,SSS07801,CA-2014-143637,FUR-FU-10002813,40.48,2,0.0,14.5728
7802,SSS07802,CA-2015-102260,OFF-LA-10003714,12.0,4,0.2,4.2
7803,SSS07803,CA-2015-102260,OFF-ST-10003716,720.064,4,0.2,-63.0056
7804,SSS07804,CA-2015-102260,OFF-ST-10002289,25.424,1,0.2,-4.767
7805,SSS07805,CA-2015-102260,OFF-AR-10001315,2.816,2,0.2,0.3168
7806,SSS07806,CA-2015-102260,OFF-BI-10000042,3.204,2,0.7,-2.5632
7807,SSS07807,US-2016-137295,OFF-BI-10004236,30.828,7,0.7,-24.6624
7808,SSS07808,US-2016-137295,OFF-AR-10001955,47.616,3,0.2,5.952
7809,SSS07809,US-2016-137295,TEC-PH-10004080,108.784,2,0.2,10.8784
7810,SSS07810,CA-2016-134334,OFF-PA-10000791,4.77,1,0.0,2.1465
7811,SSS07811,CA-2016-134334,OFF-AR-10001770,7.98,3,0.0,2.0748
7812,SSS07812,CA-2016-134334,FUR-TA-10002356,550.431,3,0.3,-47.1798
7813,SSS07813,CA-2016-134334,FUR-FU-10003274,10.56,6,0.0,4.6464
7814,SSS07814,US-2017-109316,FUR-BO-10004834,1497.666,2,0.15,140.9568
7815,SSS07815,US-2017-109316,TEC-PH-10000307,17.52,2,0.2,-3.504
7816,SSS07816,CA-2016-138478,OFF-AR-10002240,113.22,3,0.0,29.4372
7817,SSS07817,CA-2016-138478,OFF-PA-10001801,35.88,6,0.0,17.5812
7818,SSS07818,CA-2016-138478,OFF-BI-10001120,4535.976,3,0.2,1644.2913
7819,SSS07819,CA-2017-150469,OFF-FA-10000611,11.84,8,0.0,5.6832
7820,SSS07820,CA-2017-152436,OFF-ST-10000036,592.74,6,0.0,160.0398
7821,SSS07821,CA-2016-169334,OFF-ST-10004950,111.672,9,0.2,6.9795
7822,SSS07822,US-2014-115413,OFF-AR-10003770,8.64,3,0.0,2.5056
7823,SSS07823,US-2014-115413,TEC-AC-10002800,149.97,3,0.0,52.4895
7824,SSS07824,CA-2014-125150,FUR-CH-10002439,232.88,5,0.2,17.466
7825,SSS07825,CA-2015-127327,FUR-CH-10004218,90.882,1,0.1,15.147
7826,SSS07826,CA-2017-117114,TEC-PH-10004042,508.768,4,0.2,38.1576
7827,SSS07827,CA-2017-117114,OFF-EN-10001137,9.912,3,0.2,3.2214
7828,SSS07828,CA-2015-137302,FUR-CH-10002017,63.936,3,0.2,6.3936
7829,SSS07829,CA-2015-137302,OFF-AR-10000588,59.52,3,0.0,15.4752
7830,SSS07830,CA-2015-137302,TEC-PH-10003174,311.976,3,0.2,38.997
7831,SSS07831,CA-2015-137302,OFF-BI-10001524,50.352,3,0.2,17.6232
7832,SSS07832,CA-2016-112382,TEC-PH-10001552,19.136,2,0.2,1.9136
7833,SSS07833,CA-2015-128958,OFF-AR-10004757,13.12,5,0.2,2.132
7834,SSS07834,CA-2015-106257,FUR-TA-10002530,241.568,2,0.2,-15.098
7835,SSS07835,CA-2015-106257,TEC-PH-10001494,479.92,2,0.2,41.993
7836,SSS07836,CA-2015-149083,FUR-CH-10004289,307.136,4,0.2,-11.5176
7837,SSS07837,CA-2015-149083,OFF-LA-10002945,12.6,2,0.0,5.796
7838,SSS07838,CA-2015-149083,TEC-AC-10002567,159.98,2,0.0,57.5928
7839,SSS07839,US-2014-137869,OFF-EN-10001509,6.12,3,0.0,2.8764
7840,SSS07840,US-2014-137869,FUR-TA-10003954,1184.72,4,0.0,106.6248
7841,SSS07841,CA-2016-116603,OFF-AP-10002892,45.96,2,0.0,13.788
7842,SSS07842,CA-2014-158470,OFF-BI-10003638,58.05,3,0.0,26.703
7843,SSS07843,CA-2014-158470,OFF-PA-10001569,71.28,11,0.0,34.2144
7844,SSS07844,US-2017-123834,FUR-TA-10001676,124.404,4,0.3,-21.3264
7845,SSS07845,CA-2015-125976,OFF-PA-10001125,154.9,5,0.0,69.705
7846,SSS07846,CA-2015-125976,TEC-PH-10002496,1871.88,12,0.0,561.564
7847,SSS07847,CA-2016-128706,FUR-FU-10004053,16.192,2,0.6,-6.8816
7848,SSS07848,CA-2016-104311,OFF-ST-10000321,18.936,3,0.2,-3.7872
7849,SSS07849,CA-2016-104311,OFF-ST-10002957,12.672,3,0.2,-3.168
7850,SSS07850,CA-2016-104311,OFF-LA-10000973,5.04,2,0.2,1.764
7851,SSS07851,CA-2014-169649,OFF-PA-10000143,8.448,2,0.2,2.9568
7852,SSS07852,CA-2014-169649,OFF-AP-10003287,20.388,2,0.8,-53.0088
7853,SSS07853,CA-2015-144890,OFF-PA-10001526,9.96,2,0.0,4.8804
7854,SSS07854,CA-2017-135587,OFF-AP-10004540,320.64,4,0.0,89.7792
7855,SSS07855,CA-2017-135587,TEC-AC-10001266,52.0,4,0.0,23.4
7856,SSS07856,CA-2014-103429,OFF-BI-10004233,25.584,2,0.2,8.9544
7857,SSS07857,CA-2014-103429,TEC-PH-10003505,464.0,5,0.0,134.56
7858,SSS07858,CA-2014-103429,OFF-AP-10001005,235.95,3,0.0,77.8635
7859,SSS07859,CA-2014-103429,OFF-PA-10001712,39.96,4,0.0,17.982
7860,SSS07860,CA-2017-152261,OFF-BI-10002353,18.528,4,0.7,-12.352
7861,SSS07861,CA-2015-142993,TEC-AC-10003038,17.9,2,0.0,3.401
7862,SSS07862,CA-2015-142993,OFF-ST-10000934,81.96,2,0.0,0.0
7863,SSS07863,CA-2015-143364,OFF-ST-10002743,272.736,3,0.2,-64.7748
7864,SSS07864,CA-2015-143364,OFF-PA-10001846,18.496,4,0.2,6.7048
7865,SSS07865,CA-2015-143364,FUR-CH-10004287,441.92,2,0.2,49.716
7866,SSS07866,CA-2015-143364,FUR-BO-10001608,127.764,6,0.7,-191.646
7867,SSS07867,CA-2014-100972,OFF-PA-10000357,166.44,3,0.0,79.8912
7868,SSS07868,CA-2016-136994,OFF-PA-10000575,13.38,2,0.0,6.1548
7869,SSS07869,US-2017-166233,TEC-AC-10002167,24.0,2,0.2,-2.7
7870,SSS07870,CA-2017-122112,OFF-EN-10004459,24.448,4,0.2,8.8624
7871,SSS07871,CA-2016-101672,OFF-LA-10002271,6.16,2,0.0,2.9568
7872,SSS07872,CA-2016-101672,FUR-CH-10004063,915.136,4,0.2,102.9528
7873,SSS07873,CA-2016-101672,OFF-PA-10004610,8.56,2,0.0,3.852
7874,SSS07874,CA-2016-101672,OFF-PA-10001878,97.82,2,0.0,45.9754
7875,SSS07875,CA-2017-168403,OFF-PA-10002036,31.104,6,0.2,11.2752
7876,SSS07876,CA-2017-168403,OFF-AP-10003278,11.176,1,0.2,0.8382
7877,SSS07877,CA-2015-148705,OFF-LA-10001641,5.04,2,0.2,1.764
7878,SSS07878,CA-2016-160241,FUR-FU-10003806,242.176,4,0.6,-302.72
7879,SSS07879,CA-2016-155747,FUR-TA-10003392,337.176,2,0.4,-118.0116
7880,SSS07880,CA-2017-118017,OFF-AR-10003856,13.344,6,0.2,1.0008
7881,SSS07881,CA-2017-118017,TEC-AC-10002006,76.752,6,0.2,10.5534
7882,SSS07882,CA-2017-118017,TEC-AC-10002006,102.336,8,0.2,14.0712
7883,SSS07883,CA-2017-118017,OFF-PA-10002246,10.32,2,0.2,3.741
7884,SSS07884,CA-2017-118017,OFF-SU-10004782,47.32,7,0.2,5.915
7885,SSS07885,CA-2017-118017,FUR-FU-10004351,23.376,3,0.2,7.0128
7886,SSS07886,CA-2017-118017,FUR-FU-10004270,16.72,5,0.2,3.344
7887,SSS07887,CA-2017-118017,FUR-FU-10004053,16.192,1,0.2,4.6552
7888,SSS07888,CA-2016-113117,OFF-PA-10000019,32.4,5,0.0,15.552
7889,SSS07889,CA-2016-148684,OFF-AR-10003811,19.89,9,0.0,5.3703
7890,SSS07890,CA-2016-148684,TEC-AC-10001838,399.98,2,0.0,171.9914
7891,SSS07891,CA-2016-148684,FUR-FU-10003553,343.85,5,0.0,137.54
7892,SSS07892,CA-2016-148684,OFF-PA-10003302,106.32,3,0.0,49.9704
7893,SSS07893,CA-2017-125367,OFF-BI-10002412,13.92,3,0.2,4.35
7894,SSS07894,CA-2017-124744,OFF-BI-10002852,82.4,5,0.0,40.376
7895,SSS07895,CA-2017-124744,OFF-BI-10000145,6.24,2,0.0,3.0576
7896,SSS07896,CA-2017-124744,OFF-PA-10001970,447.84,8,0.0,219.4416
7897,SSS07897,CA-2017-128363,OFF-AP-10001563,272.048,7,0.2,30.6054
7898,SSS07898,CA-2017-128363,OFF-BI-10001359,1614.582,6,0.7,-1237.8462
7899,SSS07899,CA-2017-128363,OFF-FA-10003495,24.32,5,0.2,9.12
7900,SSS07900,CA-2017-128363,TEC-AC-10003709,1.584,2,0.2,0.4752
7901,SSS07901,CA-2017-128363,FUR-FU-10003268,31.984,1,0.2,0.0
7902,SSS07902,CA-2017-128363,OFF-EN-10003845,14.76,5,0.2,4.797
7903,SSS07903,CA-2017-128363,FUR-CH-10002073,423.648,2,0.2,47.6604
7904,SSS07904,CA-2015-126669,OFF-PA-10001357,76.64,2,0.2,26.824
7905,SSS07905,US-2015-118766,OFF-EN-10001415,4.464,1,0.2,1.674
7906,SSS07906,US-2015-118766,OFF-BI-10002813,3.96,10,0.8,-6.93
7907,SSS07907,CA-2016-112585,OFF-AP-10003849,715.64,2,0.0,178.91
7908,SSS07908,CA-2016-149762,FUR-TA-10004147,268.704,3,0.2,6.7176
7909,SSS07909,CA-2016-149762,OFF-AR-10001662,21.92,8,0.0,5.9184
7910,SSS07910,CA-2016-149762,OFF-ST-10001558,48.72,3,0.0,7.308
7911,SSS07911,CA-2016-149762,FUR-BO-10001337,205.666,2,0.15,-12.098
