index,ProductID,Category,SubCategory,ProductName,PurchasePrice
1100,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,19.624299999999998
1101,OFF-AR-10002255,Office Supplies,Art,Newell 346,2.0448000000000004
1104,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",3.8964000000000003
1107,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",5.6056
1108,OFF-FA-10003495,Office Supplies,Fasteners,Staples,3.0400000000000005
1109,OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",9.0471
1110,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,9.3548
1111,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,3.3696
1114,FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",132.5212
1119,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",1.1554000000000002
1121,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,73.9926
1122,OFF-AR-10002375,Office Supplies,Art,Newell 351,2.3288
1125,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,4.1234
1129,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,67.0644
1130,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,20.9049
1134,OFF-LA-10000973,Office Supplies,Labels,Avery 502,1.638
1135,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,25.922300000000003
1136,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",19.767
1138,OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,5.4945
1140,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,4.345
1142,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,1.4606000000000001
1144,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,231.63300000000004
1146,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,268.365
1147,OFF-FA-10000735,Office Supplies,Fasteners,Staples,1.6059999999999999
1148,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,3.4452
1149,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,10.511999999999999
1150,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,194.9935
1151,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",1.1832
1152,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",1.0010000000000001
1154,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",61.24
1155,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",250.09920000000002
1158,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,175.66559999999998
1162,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,5.3946000000000005
1164,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.2283
1167,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",37.7706
1169,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,3.3696
1170,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,5.905200000000001
1171,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",5.8187999999999995
1172,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,2.1889
1174,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",5.6376
1176,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,1.5317
1177,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,60.375
1180,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,137.9627
1181,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.3348
1183,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,1.4454
1184,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.1232
1185,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",79.3604
1189,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,102.8526
1190,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,267.66720000000004
1192,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,2.9478000000000004
1194,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,3.2897
1197,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,40.7932
1198,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,25.0244
1203,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",296.784
1209,OFF-AR-10004999,Office Supplies,Art,Newell 315,4.485
1210,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,2.8302000000000005
1213,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,2.6818
1217,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",7.6608
1219,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,331.1928
1221,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,28.3929
1225,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,5.1714
1226,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,59.7604
1227,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,91.11420000000001
1230,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,1.9596
1232,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",21.988999999999997
1233,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,384.9945
1234,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,11.388599999999999
1236,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,31.984
1238,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",6.9159999999999995
1239,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,30.3178
1241,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,4.125
1242,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,91.28899999999999
1244,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,2.7590999999999997
1245,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,111.517
1247,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,80.9919
1248,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,3.5585
1249,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,111.37420000000002
1251,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,0.9120000000000001
1252,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,203.4926
1255,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.1937999999999995
1256,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,16.177799999999998
1258,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,195.76739999999998
1260,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,251.965
1261,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",7.9272
1265,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,1.5987
1269,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",3.4320000000000004
1270,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,28.782
1272,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",14.015
1274,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,95.4428
1276,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,71.19109999999999
1277,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,26.985
1278,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,6.7039
1279,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",13.4208
1280,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,65.88799999999999
1281,OFF-LA-10000121,Office Supplies,Labels,Avery 48,3.4019999999999997
1282,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,30.793
1283,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,54.52199999999999
1284,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.089
1286,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,3.6636
1289,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,4.4416
1290,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",2.1889
1293,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,12.3336
1302,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,28.8114
1303,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",18.472299999999997
1305,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,52.493
1308,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,8.0586
1310,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,84.8232
1311,OFF-LA-10001404,Office Supplies,Labels,Avery 517,1.9557
1312,OFF-LA-10001474,Office Supplies,Labels,Avery 477,16.486200000000004
1314,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",3.3696
1315,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",15.1668
1317,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,10.827499999999999
1322,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,10.6288
1323,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,1.8252000000000002
1325,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,8.0025
1328,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,15.386
1333,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",10.945
1335,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",138.14
1337,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,10.869700000000002
1338,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,167.1364
1339,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",4.877600000000001
1340,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,361.764
1343,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,11.158000000000001
1344,OFF-LA-10000262,Office Supplies,Labels,Avery 494,1.4094000000000002
1346,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8 x 11",3.37
1347,OFF-AR-10003829,Office Supplies,Art,Newell 35,2.3287999999999998
1348,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,2.8302
1349,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,3.1096000000000004
1351,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,11.774999999999999
1357,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,14.245199999999999
1359,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",72.784
1361,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",4.07
1362,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,91.58290000000001
1364,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,79.995
1365,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,45.9908
1371,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,14.723999999999998
1373,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",2.8836000000000004
1374,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",158.8185
1375,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,261.54
1376,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,28.549799999999998
1377,OFF-AR-10000896,Office Supplies,Art,Newell 329,2.4272
1378,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,72.99269999999999
1379,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",30.191000000000003
1383,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,19.767599999999998
1384,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,1.8521999999999998
1387,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,44.50940000000001
1394,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",216.6134
1395,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,36.4326
1396,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",2.7976
1399,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,3.3696000000000006
1402,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",131.6546
1403,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,54.522000000000006
1405,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,63.62520000000001
1407,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,27.9276
1413,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,32.2812
1415,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",8.3028
1416,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,118.293
1419,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,13.749600000000001
1421,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,23.1312
1424,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,48.1727
1428,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",4.0975
1431,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,12.984599999999999
1434,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,3.6611999999999996
1435,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,3.3695999999999997
1437,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,73.6665
1439,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.2670000000000003
1440,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,5.4945
1446,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,79.66340000000001
1447,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,20.993000000000002
1448,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,1.4178
1449,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,25.886
1450,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,3.375
1452,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,15.280000000000001
1454,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,197.6
1455,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,16.416
1456,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",128.333
1459,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,8.7872
1460,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,18.0128
1468,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,215.3252
1470,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,3.3696000000000006
1471,OFF-AR-10000634,Office Supplies,Art,Newell 320,3.1244
1473,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",2.6752000000000002
1474,OFF-AR-10003770,Office Supplies,Art,Newell 340,2.0448000000000004
1476,OFF-LA-10003121,Office Supplies,Labels,Avery 506,2.2302
1479,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,3.3696000000000006
1480,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),2.9478000000000004
1481,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,8.3546
1483,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,2.354
1484,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,48.97
1485,OFF-FA-10003021,Office Supplies,Fasteners,Staples,1.222
1486,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,158.1034
1487,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,17.3942
1491,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",2.9987999999999997
1496,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,16.9938
1500,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,17.039
1502,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",15.084000000000001
1505,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,196.80780000000001
1507,TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,51.48
1508,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,6.325
1520,OFF-AR-10001419,Office Supplies,Art,Newell 325,2.891
1522,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,2.6394000000000006
1526,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,1.8980000000000001
1527,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",4.1495999999999995
1528,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,3.6652
1529,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,1.9344999999999999
1530,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,17.039
1531,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",9.9382
1533,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,35.48
1535,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",13.4442
1536,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.8786
1541,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,1.2064
1548,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",12.3443
1550,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,5.6721
1552,OFF-LA-10002195,Office Supplies,Labels,Avery 481,1.6015999999999997
1554,OFF-AR-10001315,Office Supplies,Art,Newell 310,1.2496
1556,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,5.84
1557,OFF-AR-10001955,Office Supplies,Art,Newell 319,13.888
1560,OFF-LA-10001641,Office Supplies,Labels,Avery 518,1.638
1564,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,67.431
1566,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.2495
1567,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,5.5998
1569,OFF-AR-10003504,Office Supplies,Art,Newell 347,3.0388
1571,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,3.7856
1572,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,23.692099999999996
1574,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,16.611
1577,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,2.5398000000000005
1578,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",40.4416
1586,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,24.907999999999998
1587,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",1.8815000000000002
1590,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",3.9468
1592,TEC-PH-10004830,Technology,Phones,Pyle PRT45 Retro Home Telephone,44.7229
1593,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,2.2847999999999997
1594,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,131.6546
1597,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,2.904
1598,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,6.1716
1601,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",84.784
1602,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,1.668
1603,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",18.4529
1605,OFF-AR-10000823,Office Supplies,Art,Newell 307,1.3104
1606,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,10.394400000000001
1609,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,2.0228
1611,TEC-PH-10000441,Technology,Phones,VTech DS6151,90.7128
1614,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,32.5407
1617,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,5.759399999999999
1618,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,25.278999999999996
1619,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",3.6126000000000005
1620,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",49.615
1623,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,19.75
1628,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",3.0912
1630,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,306.00870000000003
1637,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,131.5008
1638,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),3.3696
1644,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,238.49469999999997
1645,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,54.52199999999999
1647,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",1.9404000000000001
1648,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,37.004
1649,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,55.0728
1650,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,28.029600000000002
1651,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,3.4736
1654,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,0.7696
1655,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",2.7456000000000005
1658,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,50.24250000000001
1662,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,7.72
1665,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.1584
1666,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,48.6834
1667,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,17.039
1670,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,3.8225
1680,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,16.947200000000002
1681,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,239.724
1684,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",43.435
1686,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,6.6409
1693,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,5.0209
1694,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,11.033100000000001
1698,OFF-LA-10002381,Office Supplies,Labels,Avery 497,1.6015999999999997
1703,OFF-FA-10001843,Office Supplies,Fasteners,Staples,1.3091
1706,OFF-LA-10003077,Office Supplies,Labels,Avery 500,3.8743
1708,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",1.855
